"","B.cell","c1","c2","c3","c4","c5","CAF","Endo","Macro","malignant","NK","xcoord","ycoord"
"spot_256",0.231139970505407,0.00372162644673579,0.252425245344782,0.000157045471485016,0.00868739408586164,0.0529824459583813,0.127682813768511,0.138282028410427,0.175899358930566,0.000157045471485041,0.00886502560635727,24,25
"spot_257",0.0735329135674497,0.00014773982486176,0.000147739824861737,0.000147739824861731,0.16464988038769,0.000147739824861733,0.207863437780284,0.136432292103916,0.198024579698606,0.218758197337746,0.000147739824861744,25,9
"spot_258",0.0298460966597736,0.00042245709612425,0.000422457096824138,0.000422457096124562,0.000422457096127024,0.000422457096124577,0.000422457096124482,0.222553801436049,0.390095194479105,0.354547707751499,0.000422457096124196,25,10
"spot_259",0.00930860356398266,3.20775083448209e-05,3.20775083447797e-05,3.2077508344801e-05,3.20775083448447e-05,3.95603814792761e-05,0.0328257569945017,0.0795734682749541,0.139071943139105,0.739020280104253,3.20775083448449e-05,25,11
"spot_260",0.0839120833086632,0.13682366382158,0.00522280826840903,0.000103124076269117,0.00010312407626911,0.101687292163386,0.0834389885924645,0.142508954025912,0.072813542910826,0.373283294679952,0.00010312407626914,25,12
"spot_261",0.0572350500060652,7.50172634715574e-05,7.50172634715645e-05,7.50172634715544e-05,7.5017263471558e-05,7.50172634715732e-05,0.238099680338632,0.387055268322625,0.123105163618006,0.133197070572219,0.0609326808250951,25,13
"spot_262",0.0559594380215018,7.6223429435485e-05,7.62234294354612e-05,7.62234294353995e-05,7.62234294354664e-05,0.0769753071324221,0.34417581415046,0.161554904427851,0.219260586511759,0.141692832608829,7.62234294354667e-05,25,14
"spot_263",0.0290636958120922,0.191522647883527,6.83916876646583e-05,6.83916876646473e-05,6.83916876646595e-05,6.83916876646672e-05,0.385333450252206,0.122721587994474,0.127396201044896,0.143620458574481,6.83916876646564e-05,25,15
"spot_264",0.103608553932774,9.45105935883853e-05,0.047353013442897,9.45105935884264e-05,9.45105935884006e-05,0.147862786158582,0.283901133121451,0.0819703203413864,0.08346519833256,0.251460952295995,9.45105935883841e-05,25,16
"spot_265",4.49674447910201e-05,4.49674447910401e-05,0.136311376478641,4.49674447910361e-05,4.4967444791021e-05,0.028902571022873,0.36128025078988,0.0234435984133602,0.0228013449639128,0.334487969482895,0.0925930190692743,25,17
"spot_266",0.0467091241683242,0.0332973788175133,4.71574084401216e-05,4.71574084401065e-05,0.0409562503622192,4.7157408440126e-05,0.418648547881094,0.161276398917535,0.0447963881886199,0.254127282030934,4.71574084401207e-05,25,18
"spot_267",0.0132100034480223,0.000111602379270153,0.000111602379270146,0.000111602379270272,0.000111602379270154,0.0757337065587356,0.211042904282816,0.101466450896736,0.125281644535681,0.472707278381657,0.000111602379270154,25,19
"spot_268",0.0852821340267296,6.78904590704684e-05,6.78904590704576e-05,0.159801035970933,6.78904590704839e-05,6.7890459070461e-05,0.326986209468118,0.175623846565982,0.214083972983424,0.00928584415016297,0.0286653949983685,25,20
"spot_269",0.757327392946141,7.2608658309916e-05,7.26086583098963e-05,7.26086583099148e-05,7.26086583098538e-05,0.147778232769834,0.0251991038835782,0.0646192325625787,8.6717087754892e-05,7.2608658309899e-05,0.00462627745856361,25,21
"spot_270",0.269510083220267,0.000178207268004259,0.202001426505223,0.147625404291434,0.133819425652414,0.000178207268004259,0.0939219168763899,0.0398208763832766,0.109578390803158,0.000178207268004259,0.00318785446382429,25,22
"spot_271",0.139731478943554,0.000107564739998939,0.559411148582457,0.000103130667413326,0.000103130667413324,0.000103130667413303,0.0968461273747145,0.0934665247265143,0.0936866293430496,0.0163380036200586,0.000103130667413329,25,23
"spot_272",0.466195740857783,8.76322754597245e-05,0.113328061334932,8.763227545972e-05,8.76322754597244e-05,0.098493688660043,0.132470518875293,0.0337515951063713,0.0792366394115566,8.76322754597231e-05,0.076173226652182,25,24
"spot_273",0.102527486831566,0.000118282959872829,0.000118282959872851,0.000118282959872768,0.00011828295987285,0.156419003776647,0.000118282959872848,0.100633779018066,0.137021585554389,0.502688447060095,0.000118282959872847,26,11
"spot_274",0.0192226604683086,0.0317446660628304,0.0554776967909823,3.40240067628725e-05,3.40240067628746e-05,3.40240067628604e-05,0.518544183688661,0.163698900511519,0.0726994658080694,0.138476330642579,3.40240067628712e-05,26,12
"spot_275",0.161017240314731,0.000111130617545997,0.00389069230661131,0.000111130617546008,0.000111130617545998,0.095332087888469,0.265986408270631,0.0295819061995613,0.137915621520356,0.305831521029457,0.000111130617545992,26,13
"spot_276",0.103563437336565,0.0831353783214338,0.039909838096768,4.32852826814892e-05,4.32852826814427e-05,0.0532482694916543,0.377199422662866,0.0850376077770916,0.094787314211446,0.16298887625413,4.32852826814721e-05,26,14
"spot_277",0.00316824013514915,3.47168984323488e-05,3.47168984323488e-05,3.4716898432373e-05,0.0412337490256344,3.47168984323513e-05,0.497377553764713,0.152849964908377,0.118533389769112,0.186663517904852,3.47168984323514e-05,26,15
"spot_278",0.0200375488684086,0.037564020298078,5.45261607597855e-05,5.45261607598178e-05,5.45261607597674e-05,5.45261607598462e-05,0.480079468777237,0.0469101751794243,0.175373728626029,0.239762427447024,5.45261607597854e-05,26,16
"spot_279",0.0924583416869152,5.20987167735468e-05,5.209871677354e-05,5.20987167735437e-05,0.0220779893825428,5.2098716773557e-05,0.448656485032166,0.0667246802171652,0.112779423390998,0.257042586706346,5.20987167735146e-05,26,17
"spot_280",0.0774063017855514,2.40444752408992e-05,0.00264024395644787,2.40444752409245e-05,2.40444752408723e-05,2.40444752409038e-05,0.571692950340689,0.145569079095071,0.0806139165474658,0.12195728589857,2.40444752408871e-05,26,18
"spot_281",0.0607397081982954,0.141483066710858,6.47025760739512e-05,6.47025760740255e-05,6.47025760740269e-05,6.47025760740361e-05,0.35095387849856,0.109986199094607,0.0733439124877848,0.263169722129525,6.47025760740245e-05,26,19
"spot_282",0.0287048009214466,3.49725804676831e-05,3.49725804676349e-05,3.49725804676863e-05,3.49725804676943e-05,3.49725804676657e-05,0.538130348026895,0.236940980277828,0.0981956826441671,0.0602269814215498,0.0376263438057747,26,20
"spot_283",0.45835940317357,0.0110211165954757,6.65978554271177e-05,0.0307824333609613,6.65978554271133e-05,0.165059079056024,0.0810277579171898,0.15760637693087,0.0958774415442006,6.65978554271091e-05,6.65978554271108e-05,26,21
"spot_284",0.215154767619035,0.000155458631691859,0.048114396058662,0.000155458631691855,0.156295616124603,0.147161241176421,0.104551109258782,0.188663608292812,0.139437426942918,0.000155458631691855,0.000155458631691855,26,22
"spot_285",0.21923626290022,0.165666345744304,0.000114061146637293,0.000114061146637226,0.000114061146637196,0.00011406114663723,0.209393968615966,0.0713112618393597,0.000114061146637195,0.333707794020328,0.000114061146637085,26,23
"spot_286",0.00684540160080826,0.107663891939961,6.77327023723755e-05,6.77327023723961e-05,0.0268231482643145,6.77327023723969e-05,0.147767952572922,7.66907383355086e-05,0.110336965932745,0.600215018141425,6.77327023723858e-05,27,14
"spot_287",0.00010618013827822,0.000106180138278218,0.00010618013827822,0.000106180138278214,0.00010618013827822,0.209121699884671,0.304245368382453,0.203399460449582,0.108759935508246,0.17383645494538,0.000106180138278223,27,15
"spot_288",0.0878760671347087,7.67022843690042e-05,7.67022843690876e-05,7.67022843690162e-05,7.67022843689957e-05,7.67022843690264e-05,0.440592763443671,0.138655564847558,0.180836028342814,0.151579362525034,7.67022843690084e-05,27,17
"spot_289",0.161147693880088,0.000164963920884106,0.0001649639208841,0.000164963920884065,0.0357030215144303,0.000164963920884098,0.289040901333482,0.0733076853104291,0.197355486638325,0.227874655558611,0.0149107000810994,27,18
"spot_290",0.0568194459860078,0.000102838947282574,0.000102838947282505,0.0001028389472825,0.000102838947282561,0.055276485653146,0.253233646433273,0.0694225479524332,0.12753918760153,0.347060298640788,0.0902370319436924,27,19
"spot_291",0.139048443227944,7.94972617089959e-05,7.949726170901e-05,0.155019132416768,0.0175774791793374,7.94972617090046e-05,0.379636071182135,0.0610759209859569,0.148374529584466,0.0989504343765565,7.94972617090098e-05,27,20
"spot_292",0.339561428129696,0.0899888215470162,7.56799762736081e-05,7.56799762735738e-05,7.56799762735975e-05,0.000117271175683788,0.242767617238931,0.299680032972533,0.0275064290547728,7.56799762735993e-05,7.56799762735981e-05,27,21
"spot_293",0.460073451840269,8.71512877306431e-05,9.21259147495128e-05,0.000127223347553818,0.0169482154495255,0.197331716451542,0.173291990435078,0.0910779970708379,0.0607958256272525,8.71512877306313e-05,8.71512877306352e-05,27,22
