"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NDUFS8",5.22715720444378e-53,0.554797953969181,0.945,0.76,8.00957298436921e-49,"3","NDUFS8"
"NDUFA3",1.34857032008366e-52,0.51824057290283,0.945,0.753,2.0664143014642e-48,"3","NDUFA3"
"LINC00998",1.47982053465909e-52,0.527581766670693,0.855,0.551,2.26752900525813e-48,"3","LINC00998"
"UQCC2",2.15249125326854e-52,0.575424240837966,0.899,0.665,3.29826234738338e-48,"3","UQCC2"
"LBH",3.42875571034397e-52,0.661905113498472,0.826,0.503,5.25388237496006e-48,"3","LBH"
"CRNDE",5.36860508029895e-51,0.613865899037645,0.549,0.238,8.22631356454207e-47,"3","CRNDE"
"ZNF106",3.46518633978439e-50,0.549737633480615,0.706,0.393,5.30970502845162e-46,"3","ZNF106"
"PGAM1",2.04701234979568e-49,0.563657765549248,0.962,0.827,3.13663702359192e-45,"3","PGAM1"
"APLP2",9.15493495866401e-49,0.54800684546981,0.906,0.622,1.40281068371609e-44,"3","APLP2"
"CCDC34",9.2265647270571e-49,0.617878271160919,0.694,0.382,1.41378651312696e-44,"3","CCDC34"
"PDLIM11",2.23525597929853e-48,0.537755461192791,0.939,0.607,3.42508273707914e-44,"3","PDLIM1"
"IFI27L2",2.76123546940379e-47,0.525306373400543,0.811,0.492,4.23104110976742e-43,"3","IFI27L2"
"DAAM1",3.82689372856635e-47,0.536167917913899,0.92,0.648,5.86394926028222e-43,"3","DAAM1"
"CLIC4",1.02553333973108e-46,0.532038015655871,0.757,0.452,1.57142473646994e-42,"3","CLIC4"
"PGK1",1.06692548862779e-46,0.710051210290352,0.952,0.787,1.63484992622437e-42,"3","PGK1"
"EIF1B",1.69546742180759e-43,0.610793631720665,0.935,0.791,2.59796473043577e-39,"3","EIF1B"
"PTTG11",2.86907891353204e-40,1.05772060934117,0.583,0.285,4.39628961920514e-36,"3","PTTG1"
"LDHA",5.56060714368423e-40,0.894153475033938,0.962,0.865,8.52051832626734e-36,"3","LDHA"
"CCND2",1.92401040822614e-28,0.510934982798857,0.792,0.598,2.94816114852492e-24,"3","CCND2"
"RCAN1",2.56503065269906e-20,0.510319502219778,0.308,0.145,3.93039646913077e-16,"3","RCAN1"
"MYBPHL",1.22037908871659e-181,0.52332183095639,0.325,0.004,1.86998687764044e-177,"8","MYBPHL"
"PDE8B",5.8740775124583e-177,0.73283775297532,0.472,0.017,9.00084897233985e-173,"8","PDE8B"
"C1orf105",8.04916939147957e-148,0.974454879374697,0.585,0.04,1.23337422585641e-143,"8","C1orf105"
"AC005592.1",2.62532305950701e-144,0.561646003571154,0.366,0.012,4.0227825240826e-140,"8","AC005592.1"
"VSTM2L",7.84705920414534e-144,0.730629284337006,0.488,0.026,1.20240488185119e-139,"8","VSTM2L"
"NR2F1",2.26798445677053e-141,1.74435271370544,0.837,0.106,3.47523258310948e-137,"8","NR2F1"
"MYH6",2.94941530327012e-141,5.41218436085371,1,0.21,4.5193890692008e-137,"8","MYH6"
"CPNE5",3.74003664960202e-141,1.34729837818273,0.675,0.061,5.73085815818518e-137,"8","CPNE5"
"COL2A1",6.83471620955879e-140,2.03145441850496,0.724,0.077,1.04728356479069e-135,"8","COL2A1"
"TRDN1",5.69954715288335e-139,1.64272913629898,0.919,0.129,8.73341610236315e-135,"8","TRDN"
"PRKAG2",1.70127664403295e-136,1.6592730352097,0.854,0.121,2.60686620165169e-132,"8","PRKAG2"
"ADCY5",1.9593708652453e-122,0.975723486979956,0.642,0.062,3.00234397681538e-118,"8","ADCY5"
"CACNA1D",4.61542661501633e-119,0.539610336319795,0.341,0.014,7.07221820218952e-115,"8","CACNA1D"
"TBX5",3.68796625007419e-118,1.43693162673256,0.829,0.127,5.65107068498868e-114,"8","TBX5"
"TRIM551",2.68472626734603e-117,1.52804522384561,0.886,0.141,4.11380605945433e-113,"8","TRIM55"
"PPP1R1A1",1.02401260138079e-116,1.81804349434542,0.829,0.129,1.56909450909578e-112,"8","PPP1R1A"
"KIAA1324L",3.99513995647962e-115,0.678311552745667,0.439,0.028,6.12175295531372e-111,"8","KIAA1324L"
"TTN1",2.18483804098986e-107,2.01752313639604,0.976,0.184,3.34782733020876e-103,"8","TTN"
"PGAM21",2.37957129641873e-107,2.29339327357826,0.984,0.229,3.64621709750242e-103,"8","PGAM2"
"LDB31",3.57516468244631e-107,1.90754592373925,0.967,0.189,5.47822484291249e-103,"8","LDB3"
"LAD11",5.11769337178921e-106,1.61671992237722,0.919,0.169,7.8418415535926e-102,"8","LAD1"
"FBXO32",2.74343673472931e-105,1.57075676668984,0.78,0.125,4.20376810862572e-101,"8","FBXO32"
"TECRL2",1.93571335328115e-102,2.42730667350818,1,0.28,2.9660935712327e-98,"8","TECRL"
"ABRA",4.39929275585394e-102,0.605223821383054,0.341,0.018,6.741036289795e-98,"8","ABRA"
"RRAD1",8.33387570975217e-102,2.01916544899984,0.878,0.167,1.27699977500533e-97,"8","RRAD"
"MYOM2",9.65289979647312e-102,0.795766793199454,0.504,0.045,1.47911383581358e-97,"8","MYOM2"
"CTD-2545M3.81",2.64062533988359e-101,2.19991306569304,0.976,0.2,4.04623020830362e-97,"8","CTD-2545M3.8"
"MYBPC31",2.11363263230115e-100,1.76577176753244,0.951,0.185,3.23871928247506e-96,"8","MYBPC3"
"NEBL1",1.3050064296856e-99,1.98192104170279,1,0.216,1.99966135220724e-95,"8","NEBL"
"ATP2A21",4.62076511201065e-96,3.03601277145389,0.992,0.378,7.08039838113391e-92,"8","ATP2A2"
"SYNPO2L1",1.59395903419574e-95,1.37391895783447,0.821,0.139,2.44242342809812e-91,"8","SYNPO2L"
"MB1",3.58218400302277e-95,2.57202435441147,0.919,0.202,5.48898054783179e-91,"8","MB"
"VSNL1",1.32340734306151e-93,1.15514360327302,0.528,0.055,2.02785707177315e-89,"8","VSNL1"
"RBM241",1.86194823682784e-92,1.31054373135225,0.78,0.135,2.8530632832913e-88,"8","RBM24"
"PAM",3.36909054263307e-92,3.22538851863442,0.984,0.366,5.16245743847665e-88,"8","PAM"
"FREM2",1.24288087113861e-91,0.891375321660278,0.48,0.046,1.90446635884569e-87,"8","FREM2"
"ADPRHL11",1.75283809200284e-91,1.11658005030352,0.78,0.131,2.68587380837595e-87,"8","ADPRHL1"
"CMYA51",5.45070677679025e-91,1.50607698296333,0.756,0.132,8.3521179940757e-87,"8","CMYA5"
"MYH7B1",9.85544509217408e-90,1.28043056617515,0.78,0.13,1.51014985147383e-85,"8","MYH7B"
"ADAM11",1.12478864897792e-86,0.814716145809652,0.463,0.046,1.72351364682887e-82,"8","ADAM11"
"GPX3",4.40612911133514e-86,1.00830223420234,0.561,0.072,6.75151163729884e-82,"8","GPX3"
"RYR21",1.20310530102878e-85,1.62917329685895,0.837,0.18,1.84351825276641e-81,"8","RYR2"
"CSRP31",5.16106384625667e-84,2.62771850830098,1,0.339,7.90829813161909e-80,"8","CSRP3"
"ULK4",2.00663646118092e-82,0.661592125718657,0.431,0.04,3.07476904946752e-78,"8","ULK4"
"FITM11",2.99185394142538e-81,1.67540339186054,0.943,0.227,4.5844177944461e-77,"8","FITM1"
"KCNA5",6.18832887279939e-81,0.875187954014677,0.528,0.065,9.4823763317905e-77,"8","KCNA5"
"MYOCD1",1.93368767449513e-80,1.09552674763729,0.724,0.125,2.96298962362889e-76,"8","MYOCD"
"SMPX1",2.97689165188994e-80,1.74290909180809,0.992,0.253,4.56149107819096e-76,"8","SMPX"
"GJA5",5.95897434312165e-80,1.52273515912057,0.634,0.105,9.1309363859653e-76,"8","GJA5"
"ACTN21",1.17339216568945e-79,1.56265817629941,0.927,0.213,1.79798881548595e-75,"8","ACTN2"
"ALDOC1",4.72381149434138e-79,1.47448355313835,0.78,0.169,7.23829635277929e-75,"8","ALDOC"
"MYOM11",4.85975274359762e-78,1.2758289335389,0.854,0.167,7.44659912901463e-74,"8","MYOM1"
"TCAP1",2.29133813864754e-76,1.91369457193788,0.87,0.221,3.51101742984963e-72,"8","TCAP"
"SLC8A11",6.52853448182596e-76,1.6885902773074,0.976,0.271,1.00036733865019e-71,"8","SLC8A1"
"FAM78A",9.73315550911601e-74,0.754299198897529,0.52,0.071,1.49141141866185e-69,"8","FAM78A"
"CCDC1411",1.45085520126673e-72,0.859117773087908,0.626,0.1,2.22314542490101e-68,"8","CCDC141"
"BVES1",2.74015099186464e-72,1.01201981784012,0.667,0.114,4.19873336483419e-68,"8","BVES"
"ERBB41",6.65074625222448e-72,0.838240952995706,0.602,0.097,1.01909384822836e-67,"8","ERBB4"
"HSPB31",7.52630883463951e-71,1.42634487377526,0.878,0.21,1.15325630273181e-66,"8","HSPB3"
"HCN4",1.06738261434428e-70,0.596037168806813,0.366,0.034,1.63555037995975e-66,"8","HCN4"
"SHOX2",1.24319818402877e-70,1.36387130965609,0.35,0.031,1.90495257738728e-66,"8","SHOX2"
"RBM201",1.42890237958688e-69,0.988728045360535,0.699,0.131,2.18950711624098e-65,"8","RBM20"
"TNNT21",4.39074277569821e-68,2.63668487427512,1,0.58,6.72793515520237e-64,"8","TNNT2"
"KIF26B",7.38448799060311e-68,0.880569547463455,0.642,0.119,1.13152509480012e-63,"8","KIF26B"
"BMP51",1.25100676580198e-67,1.13786822697087,0.691,0.142,1.91691766723837e-63,"8","BMP5"
"POPDC31",2.08363241256109e-67,0.842270124824297,0.61,0.103,3.19274994576735e-63,"8","POPDC3"
"PTGES3L1",1.50185560460239e-66,0.699035085132285,0.577,0.093,2.30129334293225e-62,"8","PTGES3L"
"ITGB1BP21",1.60534867206768e-66,1.10554095314015,0.732,0.152,2.4598757702093e-62,"8","ITGB1BP2"
"RNF2071",4.75670752822376e-65,1.1975453407299,0.821,0.211,7.28870294549727e-61,"8","RNF207"
"SH3BGR1",5.20804379055785e-65,1.54804963117446,0.984,0.325,7.98028550027179e-61,"8","SH3BGR"
"MYL71",9.98998590406761e-65,2.91672616916824,1,0.913,1.53076554008028e-60,"8","MYL7"
"BCO2",1.47286545362645e-64,0.825230723759976,0.496,0.072,2.2568717345918e-60,"8","BCO2"
"LAMA21",6.28910497064896e-64,0.775244164875005,0.593,0.105,9.6367955465254e-60,"8","LAMA2"
"SRL1",8.30862701205337e-64,0.654672478055048,0.512,0.075,1.27313091705694e-59,"8","SRL"
"PLN1",1.138073132437e-63,1.6612482939826,0.959,0.307,1.74386946083322e-59,"8","PLN"
"UNC45B1",2.35501774645834e-63,0.829220508766968,0.691,0.132,3.60859369289811e-59,"8","UNC45B"
"HAMP",5.66117837929922e-63,0.75520001844767,0.236,0.014,8.6746236306002e-59,"8","HAMP"
"CORIN1",6.48261751221103e-63,1.05898271622607,0.626,0.117,9.93331481396096e-59,"8","CORIN"
"POPDC21",9.70611206809054e-63,1.12126030136745,0.854,0.199,1.48726755219351e-58,"8","POPDC2"
"PIFO",2.03280321631355e-62,0.544906067449691,0.439,0.056,3.11486436835725e-58,"8","PIFO"
"ADAMTS8",4.14308349132085e-62,0.741369080008879,0.382,0.042,6.34844683375094e-58,"8","ADAMTS8"
"TSTD12",6.81179608425211e-62,1.54350913186449,0.943,0.439,1.04377151398995e-57,"8","TSTD1"
"NKX2-51",1.32860961787526e-61,1.30068132035009,0.78,0.194,2.03582851747027e-57,"8","NKX2-5"
"MYO18B1",3.47214167060091e-61,0.697222510318729,0.504,0.076,5.32036268186177e-57,"8","MYO18B"
"PGM5",7.73086704541919e-60,0.851941174545088,0.618,0.129,1.18460075736958e-55,"8","PGM5"
"MYL41",1.16097830956436e-59,2.36598288611978,1,0.645,1.77896706374547e-55,"8","MYL4"
"MLF11",1.29191563458361e-59,1.5010622790616,0.927,0.376,1.97960232687246e-55,"8","MLF1"
"HACD11",2.92476076561709e-59,1.31618732016282,0.878,0.266,4.48161092115506e-55,"8","HACD1"
"ACOT111",3.3634345398857e-59,0.979621178014809,0.691,0.159,5.15379074546686e-55,"8","ACOT11"
"BMP71",5.87781539693922e-59,0.651348295418717,0.553,0.093,9.00657653272997e-55,"8","BMP7"
"NPPA1",2.64846975221861e-58,3.8307044170491,0.951,0.538,4.05825020132458e-54,"8","NPPA"
"MYLK31",3.50042270052568e-58,1.07458306269824,0.626,0.132,5.36369770401551e-54,"8","MYLK3"
"SPTB",4.69037470433346e-58,0.514327346378555,0.407,0.051,7.18706115945016e-54,"8","SPTB"
"MYOZ21",1.14378870661268e-57,1.24525336030443,0.854,0.228,1.75262743514261e-53,"8","MYOZ2"
"PLEKHA71",1.48319969124143e-57,0.628527854975817,0.528,0.088,2.27270688688924e-53,"8","PLEKHA7"
"HSPB71",2.32825584174554e-57,1.50915449946685,0.984,0.36,3.56758642630668e-53,"8","HSPB7"
"APOBEC21",3.43992480569018e-57,0.767377980714649,0.675,0.136,5.27099677975906e-53,"8","APOBEC2"
"DSP1",4.85057246956769e-57,1.19885232846303,0.789,0.225,7.43253219511857e-53,"8","DSP"
"PDK11",7.99921179490435e-57,0.85911945065339,0.675,0.149,1.22571922333319e-52,"8","PDK1"
"RABGAP1L",9.95210805207159e-57,0.968184791984456,0.618,0.14,1.52496151681893e-52,"8","RABGAP1L"
"ANGPT1",2.8291188622864e-56,1.19753308942771,0.504,0.087,4.33505883268145e-52,"8","ANGPT1"
"CRYAB1",5.29330531304175e-56,1.78567627103527,1,0.598,8.11093173117387e-52,"8","CRYAB"
"HSPB21",8.17507699226518e-56,1.40998558920864,0.902,0.371,1.25266704752479e-51,"8","HSPB2"
"MYL91",9.68089868502276e-56,1.86524939849713,1,0.78,1.48340410550604e-51,"8","MYL9"
"CADPS",1.2233962273532e-55,0.790769297043192,0.472,0.073,1.87461003917331e-51,"8","CADPS"
"SPHKAP1",2.42240393275079e-54,0.713116297094688,0.431,0.063,3.71184954615403e-50,"8","SPHKAP"
"SLC25A41",5.29549103541629e-54,1.62468826423208,0.984,0.483,8.11428091356838e-50,"8","SLC25A4"
"SORBS21",7.47031220132626e-54,0.896656771283888,0.967,0.306,1.14467593860922e-49,"8","SORBS2"
"CHCHD101",1.28947028793775e-53,1.49598560183625,1,0.779,1.97585532220702e-49,"8","CHCHD10"
"PDLIM51",3.03910057758165e-53,1.33717732061069,0.951,0.415,4.65681381502836e-49,"8","PDLIM5"
"MMP151",3.97717900559476e-53,1.10981966768453,0.724,0.199,6.09423139027286e-49,"8","MMP15"
"ACTC11",7.29145858799448e-53,2.16554515346443,1,0.747,1.11727019943839e-48,"8","ACTC1"
"FLNC1",8.56771686663031e-53,1.09701955826364,0.797,0.24,1.31283125547376e-48,"8","FLNC"
"PROX11",1.34161997781513e-52,0.755461033110569,0.61,0.131,2.05576429200613e-48,"8","PROX1"
"SPEG1",1.52252173233596e-52,0.861097608036681,0.65,0.153,2.3329600504584e-48,"8","SPEG"
"DES1",4.33885299871258e-52,2.14043178328589,0.959,0.472,6.64842444992729e-48,"8","DES"
"SNTA11",7.29559469124477e-52,0.964203067620104,0.756,0.204,1.11790397453944e-47,"8","SNTA1"
"HRAT92",9.30657884159532e-52,0.683193957305313,0.496,0.086,1.42604707589765e-47,"8","HRAT92"
"MT-CO31",1.93686795269219e-51,1.30531614583659,1,0.995,2.96786276391024e-47,"8","MT-CO3"
"PDE4DIP1",2.25838550509121e-51,1.04125637495387,0.707,0.189,3.46052410945126e-47,"8","PDE4DIP"
"DKK31",3.91204257484602e-51,1.49498867524724,0.959,0.592,5.99442283743655e-47,"8","DKK3"
"MT-CO11",3.91834963243293e-51,1.38469266610963,1,0.994,6.00408714177697e-47,"8","MT-CO1"
"NDUFA41",4.55541705393836e-51,1.0777639715123,1,0.979,6.98026555174975e-47,"8","NDUFA4"
"AC013461.11",7.96100102775095e-51,1.3257109740742,0.894,0.397,1.21986418748228e-46,"8","AC013461.1"
"NR2F21",8.23888286929027e-51,1.41041361630383,0.894,0.401,1.26244402206135e-46,"8","NR2F2"
"DPF31",8.91005036308638e-51,0.684852588367993,0.48,0.083,1.36528701713573e-46,"8","DPF3"
"SMYD11",1.81934256133602e-50,0.715252395411716,0.707,0.155,2.78777860673518e-46,"8","SMYD1"
"SEPW11",3.02489394545814e-50,1.25203924610792,1,0.841,4.63504499262551e-46,"8","SEPW1"
"TACC21",3.27844847567074e-50,0.851781068450646,0.585,0.13,5.02356659927027e-46,"8","TACC2"
"TMOD12",4.43330226482414e-50,0.955235080551359,0.837,0.248,6.79314906039003e-46,"8","TMOD1"
"KLHL41",8.79277941450986e-50,0.503522813262408,0.35,0.044,1.34731758968535e-45,"8","KLHL41"
"WNK21",1.01892580100295e-49,0.588377589925891,0.496,0.087,1.56130000487682e-45,"8","WNK2"
"FGFR2",3.26902320207467e-49,0.669341293378415,0.463,0.08,5.00912425253901e-45,"8","FGFR2"
"TCEA31",4.1024172963709e-49,0.880577145927235,0.715,0.18,6.28613402322914e-45,"8","TCEA3"
"CASZ11",5.17213180232147e-49,0.579843674503354,0.504,0.09,7.92525756069719e-45,"8","CASZ1"
"TNNC11",5.96273738775447e-49,1.96394325763117,1,0.791,9.13670249925617e-45,"8","TNNC1"
"MT-ND31",6.72720477080809e-49,1.29096469849124,1,0.976,1.03080958703092e-44,"8","MT-ND3"
"PPP1R14C2",2.95073011790179e-48,0.795324783034903,0.756,0.2,4.52140375966091e-44,"8","PPP1R14C"
"EMC101",3.34129635187037e-48,1.99300740192835,0.959,0.68,5.11986839997097e-44,"8","EMC10"
"FSD2",4.50009542473581e-48,0.665558657734101,0.407,0.064,6.89549621932268e-44,"8","FSD2"
"TPM11",6.65796948042788e-48,1.72638743631,1,0.97,1.02020066348596e-43,"8","TPM1"
"ALDOA1",2.24247595446092e-47,1.2483538706836,1,0.928,3.43614590502047e-43,"8","ALDOA"
"COX5B1",2.28371111888062e-47,1.17264617255818,1,0.967,3.49933054746077e-43,"8","COX5B"
"CRIP22",3.99549629455064e-47,1.26140129005798,1,0.66,6.12229897213994e-43,"8","CRIP2"
"MT-ND41",6.01233389597698e-47,1.25621574639381,1,0.993,9.21269922880553e-43,"8","MT-ND4"
"FABP31",7.15270154436517e-47,0.994401800571924,0.935,0.311,1.09600845764307e-42,"8","FABP3"
"COX7C1",8.40039577979149e-47,0.956815768927963,1,0.99,1.28719264533745e-42,"8","COX7C"
"MDH11",1.4420120039449e-46,1.35809034269588,1,0.753,2.20959499364477e-42,"8","MDH1"
"ENO31",1.54661318580538e-46,1.17373720817498,0.846,0.262,2.36987538460959e-42,"8","ENO3"
"GABRB2",1.65201938669514e-46,0.544177160852187,0.423,0.068,2.53138930623296e-42,"8","GABRB2"
"TNNI11",2.32328436610371e-46,1.78386214943034,1,0.623,3.55996863418072e-42,"8","TNNI1"
"CAMK2B",6.37656022748515e-46,0.535009374519439,0.366,0.053,9.7708032365755e-42,"8","CAMK2B"
"GAPDH1",8.85724700060977e-46,0.990536037642845,1,0.995,1.35719595790344e-41,"8","GAPDH"
"MT-ATP61",9.05110636482909e-46,1.12062704247507,1,0.985,1.38690102828276e-41,"8","MT-ATP6"
"CASQ21",9.78075193405865e-46,0.641138444689575,0.504,0.094,1.49870461885581e-41,"8","CASQ2"
"ITGA61",1.01072096794015e-45,0.633381614740789,0.455,0.082,1.5487277391747e-41,"8","ITGA6"
"NEXN1",1.1036645460469e-45,1.31920545489296,0.951,0.509,1.69114518390766e-41,"8","NEXN"
"PARM1",3.82517275999724e-45,0.513206203883792,0.366,0.054,5.86131222014376e-41,"8","PARM1"
"SLCO3A11",6.6875476946811e-45,0.67216580010302,0.512,0.109,1.02473293325599e-40,"8","SLCO3A1"
"COL4A6",1.28786294731521e-44,0.543484142816043,0.374,0.058,1.97339239417109e-40,"8","COL4A6"
"LRRC391",2.42296794655037e-44,0.548506787889674,0.455,0.082,3.71271378449914e-40,"8","LRRC39"
"SH3RF21",3.70484948733782e-44,0.835037912729084,0.561,0.127,5.67694086944774e-40,"8","SH3RF2"
"TRIM631",7.69046414581802e-44,0.572244529004393,0.537,0.111,1.1784098210637e-39,"8","TRIM63"
"MT-CYB1",6.74158228551374e-43,1.13372069130088,1,0.985,1.03301265360927e-38,"8","MT-CYB"
"MT-CO21",7.15302771870153e-43,1.07754998940068,1,0.994,1.09605843733663e-38,"8","MT-CO2"
"UQCRB1",5.71167438109363e-42,0.871668836946816,1,0.988,8.75199865414977e-38,"8","UQCRB"
"CKM1",7.26618507016792e-42,1.32929356657999,0.707,0.213,1.11339753830183e-37,"8","CKM"
"SSPN",1.04229160674507e-41,1.15665352317017,0.797,0.324,1.59710342901547e-37,"8","SSPN"
"NPTN",1.46285404303084e-41,0.625835717864649,0.455,0.093,2.24153125013615e-37,"8","NPTN"
"MTUS21",3.45862403830893e-41,0.714131023537166,0.626,0.159,5.29964961390077e-37,"8","MTUS2"
"RASD1",1.76514754295067e-40,0.667699072148566,0.276,0.034,2.70473558006331e-36,"8","RASD1"
"MT-ND11",1.78716988567612e-40,1.16397626714125,0.992,0.98,2.73848041582153e-36,"8","MT-ND1"
"CACNA1C1",2.45364266905009e-40,0.722398605945585,0.528,0.123,3.75971666178545e-36,"8","CACNA1C"
"NDUFA11",2.45921735388923e-40,0.911602223640758,1,0.929,3.76825875136447e-36,"8","NDUFA11"
"CAP21",3.98891661444292e-40,0.898380821891242,0.846,0.339,6.11221692831088e-36,"8","CAP2"
"SGCA1",6.01098112909994e-40,0.60024170708089,0.463,0.096,9.21062638411983e-36,"8","SGCA"
"UQCR111",8.3507986628106e-40,0.852286548040172,0.992,0.954,1.27959287910247e-35,"8","UQCR11"
"COX6A21",1.30028865312019e-39,0.714407656178757,0.634,0.16,1.99243230317607e-35,"8","COX6A2"
"UQCR102",1.32121715050234e-39,0.94406190060459,1,0.936,2.02450103971473e-35,"8","UQCR10"
"LMO71",2.08260876008215e-39,0.767159644637389,0.715,0.215,3.19118140307388e-35,"8","LMO7"
"ATP5J1",2.27809817330245e-39,0.933503817165226,1,0.952,3.49072983095134e-35,"8","ATP5J"
"ATP1B2",2.31828663653899e-39,0.669773553876867,0.488,0.108,3.55231061316869e-35,"8","ATP1B2"
"COX7B1",3.40192534179887e-39,1.09387283760118,0.984,0.945,5.21277020123841e-35,"8","COX7B"
"COX5A1",9.70743002922243e-39,1.10613469566076,0.992,0.86,1.48746950337775e-34,"8","COX5A"
"HSPB11",1.53245094483868e-38,1.04117418822569,1,0.936,2.3481745827763e-34,"8","HSPB1"
"PRKAA21",2.89397226873339e-38,0.773113963227467,0.512,0.124,4.43443370738017e-34,"8","PRKAA2"
"RBPMS21",3.26431230398084e-38,0.888475446563265,0.699,0.256,5.00190574338984e-34,"8","RBPMS2"
"MTUS12",3.75821842845802e-38,0.950796778270077,0.837,0.343,5.75871809792622e-34,"8","MTUS1"
"CYCS1",4.76755248744544e-38,1.19443733382432,0.951,0.777,7.30532067651265e-34,"8","CYCS"
"RAMP11",7.13738824875249e-38,0.756480429522158,0.659,0.186,1.09366200135634e-33,"8","RAMP1"
"MITF1",8.56369151470297e-38,0.764755559602856,0.626,0.172,1.31221445079794e-33,"8","MITF"
"COX6B11",9.10348675972638e-38,0.862381211467946,1,0.975,1.39492727619287e-33,"8","COX6B1"
"JAG1",3.07134001420576e-37,0.810424681842966,0.634,0.195,4.70621430376749e-33,"8","JAG1"
"ATP5G31",3.26583230355502e-37,1.02060429817823,0.992,0.927,5.00423483873736e-33,"8","ATP5G3"
"COX8A1",4.97134367385146e-37,0.919655512704467,1,0.947,7.61758991144259e-33,"8","COX8A"
"C14orf21",5.2792365996863e-37,0.757929706454026,1,0.959,8.08937424169931e-33,"8","C14orf2"
"PFKP1",1.33607858791019e-36,0.893593007712656,0.805,0.322,2.04727322025479e-32,"8","PFKP"
"HAND2",2.47924150774643e-36,0.925100183464702,0.797,0.347,3.79894176231985e-32,"8","HAND2"
"CKMT21",7.26611855763195e-36,0.563399533669229,0.48,0.108,1.11338734658594e-31,"8","CKMT2"
"PLEKHA51",7.52103358585938e-36,0.973637255064168,0.837,0.38,1.15244797636123e-31,"8","PLEKHA5"
"CORO61",9.5151563320269e-36,0.599909311844542,0.463,0.105,1.45800740475648e-31,"8","CORO6"
"ATP5B1",1.1254814483493e-35,0.946690351015322,0.992,0.944,1.72457522330563e-31,"8","ATP5B"
"NES2",1.38345172982994e-35,1.26282169051641,0.894,0.503,2.11986308561841e-31,"8","NES"
"EPHA41",3.08863331883894e-35,0.671304017973689,0.52,0.13,4.73271283445691e-31,"8","EPHA4"
"LAMB2",4.652600968785e-35,0.955867821193209,0.691,0.279,7.12918046446926e-31,"8","LAMB2"
"ADAMTS19",4.95322874231427e-35,0.686315312130527,0.431,0.094,7.58983240184815e-31,"8","ADAMTS19"
"XIRP11",6.63104098105211e-35,0.616456051675537,0.496,0.114,1.01607440952661e-30,"8","XIRP1"
"UQCRH1",6.75361923217033e-35,0.750755975555473,1,0.976,1.03485707494546e-30,"8","UQCRH"
"MT-ND21",7.29503010702136e-35,0.990374726200624,1,0.979,1.11781746329888e-30,"8","MT-ND2"
"ALPK21",1.00895021710245e-34,0.568623510277706,0.455,0.102,1.54601441766608e-30,"8","ALPK2"
"SVIL1",1.01729198864122e-34,1.07283094394328,0.902,0.506,1.55879651419495e-30,"8","SVIL"
"LINC008811",2.8492345632482e-34,0.764931764556133,0.545,0.142,4.36588212126522e-30,"8","LINC00881"
"LAPTM4B1",3.46544793017037e-34,1.10060028323721,0.935,0.63,5.31010586340006e-30,"8","LAPTM4B"
"SIPA1L21",4.71896385472108e-34,0.717461986409307,0.683,0.23,7.23086831458911e-30,"8","SIPA1L2"
"PPP1R12B1",6.10586962868652e-34,1.16779937125625,0.789,0.344,9.35602403203636e-30,"8","PPP1R12B"
"MLIP1",6.9002564541033e-34,0.56988653153843,0.423,0.092,1.05732629646225e-29,"8","MLIP"
"HRH21",2.56746312652514e-33,0.63414710265219,0.496,0.121,3.93412374877447e-29,"8","HRH2"
"COX4I11",5.52597645280008e-33,0.77956472289141,1,0.97,8.46745371862556e-29,"8","COX4I1"
"FILIP11",5.99191122082376e-33,0.981884625927948,0.935,0.511,9.18140556366825e-29,"8","FILIP1"
"USMG51",8.1953891027679e-33,0.773238390880988,1,0.922,1.25577947221712e-28,"8","USMG5"
"ETFB1",8.9079017577404e-33,0.882277287195758,0.927,0.677,1.36495778633856e-28,"8","ETFB"
"SLIT31",9.48704051803723e-33,0.92139647609074,0.659,0.237,1.45369921857884e-28,"8","SLIT3"
"ATP5H1",1.73430490191434e-32,0.934811437024953,0.976,0.869,2.65747540120334e-28,"8","ATP5H"
"PLP21",3.78719401244364e-32,0.752544142092985,0.707,0.253,5.8031173852674e-28,"8","PLP2"
"FHOD31",5.59518187950047e-32,0.650662042818724,0.496,0.128,8.57349719395857e-28,"8","FHOD3"
"NDUFA14",8.13589631105751e-32,0.906737322559475,0.959,0.903,1.24666339174334e-27,"8","NDUFA1"
"CFL21",1.09221153142873e-31,0.870789698406442,0.837,0.445,1.67359572960824e-27,"8","CFL2"
"TRPM3",1.52380898738073e-31,0.627204139449853,0.358,0.073,2.33493251136349e-27,"8","TRPM3"
"COX6C1",2.30182638276945e-31,0.680942191112894,1,0.954,3.52708856631763e-27,"8","COX6C"
"ATP5A11",2.38481102991608e-31,0.799285223474163,0.992,0.922,3.65424594114041e-27,"8","ATP5A1"
"NDUFA81",2.74700066223711e-31,0.897176155813182,0.902,0.687,4.20922911474593e-27,"8","NDUFA8"
"NMRK21",2.81667866451124e-31,0.578508887218453,0.374,0.078,4.31599671763057e-27,"8","NMRK2"
"TNNI31",3.31360786622216e-31,0.74049208458823,0.886,0.42,5.07744133341222e-27,"8","TNNI3"
"RELN",4.28394179979654e-31,0.690537871805091,0.415,0.098,6.56428401982824e-27,"8","RELN"
"SVIP1",5.73941849936208e-31,0.829617701196384,0.724,0.298,8.79451096657252e-27,"8","SVIP"
